"serverTime","source","sign","sourceTime","logLevel","process","message"
"Mon May 29 2017 11:32:55 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:32:55 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:33:30 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:33:30 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:33:30 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:33:30 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:42:31 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:42:31 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:42:31 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:42:31 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:44:20 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:44:20 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:44:20 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:44:20 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:45:44 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:45:44 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:45:44 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:45:44 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:47:00 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:47:00 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:47:00 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:47:00 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:47:58 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:47:58 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:47:59 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:47:59 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:48:54 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:48:54 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:48:54 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:48:54 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:49:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:49:28 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:49:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:49:28 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:50:23 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:50:23 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:50:23 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:50:23 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:50:55 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:50:55 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:50:55 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:50:55 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:52:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:52:27 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:52:27 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:52:27 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 11:59:45 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:59:45 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 11:59:45 GMT-0400 (EDT)","server","server","Mon May 29 2017 11:59:45 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:00:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:00:24 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:00:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:00:24 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:03:21 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:03:21 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:03:21 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:03:21 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:03:29 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 12:03:29 GMT-0400 (EDT)","2","nextbusHandlers.routes","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:04:32 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:04:32 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:04:32 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:04:32 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:04:37 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:04:37 GMT-0400 (EDT)","2","nextbusHandlers.routes","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:04:44 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:04:44 GMT-0400 (EDT)","2","nextbusHandlers.routes","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:06:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:06:11 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:06:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:06:11 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:06:15 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:06:15 GMT-0400 (EDT)","2","nextbusHandlers.routes","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:13:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:13:24 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:13:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:13:24 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:14:09 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:09 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:14:09 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:09 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:14:12 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:12 GMT-0400 (EDT)","2","nextbusHandlers.routes.onEnd","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:14:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:26 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:14:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:26 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:14:41 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:14:41 GMT-0400 (EDT)","2","nextbusHandlers.routes.onEnd","Failed: TypeError: Cannot read property 'body' of undefined"
"Mon May 29 2017 12:16:50 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:16:50 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:16:50 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:16:50 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:17:22 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:17:22 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:17:22 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:17:22 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:17:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:17:24 GMT-0400 (EDT)","2","nextbusHandlers.parseRoutes","Failed: TypeError: Cannot read property 'tag' of undefined"
"Mon May 29 2017 12:17:58 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:17:58 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:17:58 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:17:58 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:19:06 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:19:06 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:19:06 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:19:06 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:19:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:19:48 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:19:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:19:48 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:21:18 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:21:18 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:21:18 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:21:18 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:21:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:21:51 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:21:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:21:51 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:34:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:34:11 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:34:11 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:34:11 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:34:16 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 12:34:16 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/nextbus/routes"
"Mon May 29 2017 12:39:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:39:25 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:39:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:39:25 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:39:34 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 12:39:34 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/nextbus"
"Mon May 29 2017 12:48:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:48:26 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:48:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:48:26 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:52:52 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:52:52 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:52:52 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:52:52 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 12:53:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:53:51 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 12:53:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 12:53:51 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 13:24:10 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:24:10 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 13:24:10 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:24:10 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 13:24:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:24:40 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 13:24:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:24:40 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 13:42:05 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:42:05 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 13:42:05 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:42:05 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 13:42:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:42:40 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 13:42:40 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:42:40 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 13:44:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:44:48 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 13:44:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 13:44:48 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:01:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:01:24 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:01:24 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:01:24 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:08:22 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:08:22 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:08:22 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:08:22 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:08:38 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:08:38 GMT-0400 (EDT)","2","nextbusHandlers.parseRoutes","Failed: TypeError: Cannot read property 'stopTitle' of undefined"
"Mon May 29 2017 14:10:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:10:48 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:10:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:10:48 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:15:14 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:15:14 GMT-0400 (EDT)","2","nextbusHandlers.parseRoutes","Failed: TypeError: Cannot set property 'routes' of undefined"
"Mon May 29 2017 14:17:54 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:17:54 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:17:54 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:17:54 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:24:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:24:28 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:24:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:24:28 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 14:25:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:25:48 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 14:25:48 GMT-0400 (EDT)","server","server","Mon May 29 2017 14:25:48 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:11:07 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:11:07 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:11:07 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:11:07 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:12:56 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:12:56 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:12:56 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:12:56 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:14:16 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:14:16 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:14:17 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:14:17 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:15:41 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:15:41 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:15:41 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:15:41 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:15:48 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:15:48 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:15:48 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:15:48 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:15:54 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:15:54 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:15:54 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:15:54 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:00 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:00 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:00 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:00 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:06 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:06 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:06 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:06 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:12 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:12 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:12 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:12 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:18 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:18 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:18 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:18 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:24 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:24 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:24 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:24 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:30 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:30 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:30 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:30 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:36 GMT-0400 (EDT)","server","undefined","Mon May 29 2017 15:16:36 GMT-0400 (EDT)","4","fileRequestHandlers.serveStatic","Could not find file ./public/departures"
"Mon May 29 2017 15:16:36 GMT-0400 (EDT)","sign","nextbus","Mon May 29 2017 15:16:36 GMT-0400 (EDT)","3","helper/input/inputLoop","Failed to read data"
"Mon May 29 2017 15:16:38 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:16:38 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:16:38 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:16:38 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:17:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:17:26 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:17:26 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:17:26 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:18:23 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:18:23 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:18:23 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:18:23 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:18:49 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:18:49 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:18:49 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:18:49 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:19:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:19:28 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:19:28 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:19:28 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:22:51 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 15:22:51 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 15:23:02 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:23:02 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:23:02 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:23:02 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:26:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:26:03 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:26:03 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:26:03 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:27:41 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:27:41 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:27:41 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:27:41 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:27:49 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:27:49 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:27:49 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:27:49 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:29:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:29:25 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:29:25 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:29:25 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:31:43 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:31:43 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:31:43 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:31:43 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:32:53 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:32:53 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:32:53 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:32:53 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:35:12 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:35:12 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:35:12 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:35:12 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:37:31 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:37:31 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:37:31 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:37:31 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:40:39 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:40:39 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 15:40:39 GMT-0400 (EDT)","server","server","Mon May 29 2017 15:40:39 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 15:44:02 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 15:44:02 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 16:40:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:40:51 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
"Mon May 29 2017 16:40:51 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:40:51 GMT-0400 (EDT)","4","server.start","Server started, configuration sharpie"
"Mon May 29 2017 16:44:19 GMT-0400 (EDT)","server","nextbus","Mon May 29 2017 16:44:19 GMT-0400 (EDT)","4","checkHeartbeat","First heartbeat from existing sign"
"Mon May 29 2017 16:44:29 GMT-0400 (EDT)","server","server","Mon May 29 2017 16:44:29 GMT-0400 (EDT)","4","sampleHandlers","starting new speechsamples/speechsamples.json"
