"serverTime","source","sign","sourceTime","logLevel","process","message"
"Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:22 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:22 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:25 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:25 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:27 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:27 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:28 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:28 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:31 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:31 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:37 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:37 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:43 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:43 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:43 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:43 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:45 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:45 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:47 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:47 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:49 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:53 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:53 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:55 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:55 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:55 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:55 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:58 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:58 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:47:59 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:47:59 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:00 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:00 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:05 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:05 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:06 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:06 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:07 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:07 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:09 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:09 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:10 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:10 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:11 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:11 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:12 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:12 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:13 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:13 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:15 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:15 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:16 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:16 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:17 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:17 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:18 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:18 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:19 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:19 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:22 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:22 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:22 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:22 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:23 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:23 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:24 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:24 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:25 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:25 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:34 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:34 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:42 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:46 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:46 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:48 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:48 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:54 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:54 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:55 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:55 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:55 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:55 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:48:58 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:48:58 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 08:49:01 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 08:49:05 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:49:05 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 11 hours)"
"Wed Mar 07 2018 08:52:25 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:52:25 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 12 hours)"
"Wed Mar 07 2018 08:55:45 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:55:45 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 12 hours)"
"Wed Mar 07 2018 08:59:05 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 08:59:05 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 12 hours)"
"Wed Mar 07 2018 09:02:26 GMT-0500 (EST)","server","foresthillsV3","Wed Mar 07 2018 09:02:26 GMT-0500 (EST)","4","checkHeartbeat","Sign has reset (uptime was for 12 hours)"
"Wed Mar 07 2018 09:11:44 GMT-0500 (EST)","sign","foresthillsV3","Invalid Date","3","logger","25 messages unsent due to overflow"
"Wed Mar 07 2018 09:11:44 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:44 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:44 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:44 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:50 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:50 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:51 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:51 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:56 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:56 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:57 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:57 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:11:58 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:11:58 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:02 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:02 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:03 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:03 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:08 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:08 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:10 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:10 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:10 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:10 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:14 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:14 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:16 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:16 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:16 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:16 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:20 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:20 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:21 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:21 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:22 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:22 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:22 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:22 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:26 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:26 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:29 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:29 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:30 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:30 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:32 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:32 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:33 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:33 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:35 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:35 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:36 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:36 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:38 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:38 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:39 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:39 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
"Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","sign","foresthillsV3","Wed Mar 07 2018 09:12:41 GMT-0500 (EST)","3","helper/input/inputLoop","Failed to read data"
